student_id,name,subject,slot,section_label,status
20115,20115,미적분,a,미적분_a_1,assigned
20115,20115,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20116,20116,확률과 통계,e,확률과 통계_e_1,assigned
20116,20116,언어와 매체,b,언어와 매체_b_1,assigned
20116,20116,영어회화,a,영어회화_a_1,assigned
20116,20116,영어독해와 작문,f,영어독해와 작문_f_1,assigned
20116,20116,지구과학Ⅱ,c,지구과학Ⅱ_c_1,assigned
20116,20116,미적분,d,미적분_d_1,assigned
20116,20116,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20116,20116,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20117,20117,확률과 통계,h,확률과 통계_h_1,assigned
20117,20117,정치와 법,d,정치와 법_d_1,assigned
20117,20117,언어와 매체,f,언어와 매체_f_1,assigned
20117,20117,윤리와 사상,e,윤리와 사상_e_1,assigned
20117,20117,영어회화,b,영어회화_b_1,assigned
20117,20117,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20117,20117,미적분,a,미적분_a_1,assigned
20117,20117,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20118,20118,확률과 통계,g,확률과 통계_g_1,assigned
20118,20118,정치와 법,h,정치와 법_h_1,assigned
20118,20118,한국지리,e,한국지리_e_1,assigned
20118,20118,언어와 매체,b,언어와 매체_b_1,assigned
20118,20118,윤리와 사상,f,윤리와 사상_f_1,assigned
20118,20118,동아시아사,a,동아시아사_a_1,assigned
20118,20118,영어회화,d,영어회화_d_1,assigned
20118,20118,지구과학Ⅱ,c,지구과학Ⅱ_c_1,assigned
20119,20119,확률과 통계,e,확률과 통계_e_1,assigned
20119,20119,언어와 매체,b,언어와 매체_b_1,assigned
20119,20119,동아시아사,c,동아시아사_c_1,assigned
20119,20119,영어독해와 작문,f,영어독해와 작문_f_1,assigned
20119,20119,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20119,20119,미적분,d,미적분_d_1,assigned
20119,20119,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20119,20119,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20120,20120,확률과 통계,e,확률과 통계_e_1,assigned
20120,20120,한국지리,g,한국지리_g_1,assigned
20120,20120,윤리와 사상,f,윤리와 사상_f_1,assigned
20120,20120,화법과 작문,b,화법과 작문_b_1,assigned
20120,20120,영어회화,d,영어회화_d_1,assigned
20120,20120,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20120,20120,미적분,a,미적분_a_1,assigned
20120,20120,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20121,20121,확률과 통계,e,확률과 통계_e_1,assigned
20121,20121,정치와 법,g,정치와 법_g_1,assigned
20121,20121,언어와 매체,b,언어와 매체_b_1,assigned
20121,20121,윤리와 사상,f,윤리와 사상_f_1,assigned
20121,20121,동아시아사,a,동아시아사_a_1,assigned
20121,20121,영어회화,d,영어회화_d_1,assigned
20121,20121,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20121,20121,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20122,20122,확률과 통계,g,확률과 통계_g_1,assigned
20122,20122,정치와 법,h,정치와 법_h_1,assigned
20122,20122,한국지리,e,한국지리_e_1,assigned
20122,20122,언어와 매체,f,언어와 매체_f_1,assigned
20122,20122,화법과 작문,a,화법과 작문_a_1,assigned
20122,20122,동아시아사,d,동아시아사_d_1,assigned
20122,20122,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20122,20122,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20123,20123,확률과 통계,h,확률과 통계_h_1,assigned
20123,20123,정치와 법,f,정치와 법_f_1,assigned
20123,20123,언어와 매체,b,언어와 매체_b_1,assigned
20123,20123,윤리와 사상,e,윤리와 사상_e_1,assigned
20123,20123,동아시아사,a,동아시아사_a_1,assigned
20123,20123,영어회화,d,영어회화_d_1,assigned
20123,20123,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20123,20123,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20124,20124,확률과 통계,c,확률과 통계_c_1,assigned
20124,20124,정치와 법,d,정치와 법_d_1,assigned
20124,20124,한국지리,g,한국지리_g_1,assigned
20124,20124,언어와 매체,e,언어와 매체_e_1,assigned
20124,20124,윤리와 사상,f,윤리와 사상_f_1,assigned
20124,20124,화법과 작문,a,화법과 작문_a_1,assigned
20124,20124,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20124,20124,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20125,20125,확률과 통계,g,확률과 통계_g_1,assigned
20125,20125,정치와 법,h,정치와 법_h_1,assigned
20125,20125,한국지리,e,한국지리_e_1,assigned
20125,20125,언어와 매체,f,언어와 매체_f_1,assigned
20125,20125,윤리와 사상,d,윤리와 사상_d_1,assigned
20125,20125,화법과 작문,b,화법과 작문_b_1,assigned
20125,20125,영어회화,a,영어회화_a_1,assigned
20125,20125,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20201,20201,확률과 통계,g,확률과 통계_g_1,assigned
20201,20201,정치와 법,f,정치와 법_f_1,assigned
20201,20201,한국지리,h,한국지리_h_1,assigned
20201,20201,화법과 작문,e,화법과 작문_e_1,assigned
20201,20201,동아시아사,a,동아시아사_a_1,assigned
20201,20201,영어회화,d,영어회화_d_1,assigned
20201,20201,영어독해와 작문,b,영어독해와 작문_b_1,assigned
20201,20201,지구과학Ⅱ,c,지구과학Ⅱ_c_1,assigned
20202,20202,확률과 통계,e,확률과 통계_e_1,assigned
20202,20202,정치와 법,f,정치와 법_f_1,assigned
20202,20202,한국지리,g,한국지리_g_1,assigned
20202,20202,언어와 매체,b,언어와 매체_b_1,assigned
20202,20202,동아시아사,a,동아시아사_a_1,assigned
20202,20202,영어회화,d,영어회화_d_1,assigned
20202,20202,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20202,20202,지구과학Ⅱ,h,지구과학Ⅱ_h_1,assigned
20203,20203,확률과 통계,g,확률과 통계_g_1,assigned
20203,20203,정치와 법,f,정치와 법_f_1,assigned
20203,20203,한국지리,h,한국지리_h_1,assigned
20203,20203,화법과 작문,e,화법과 작문_e_1,assigned
20203,20203,동아시아사,a,동아시아사_a_1,assigned
20203,20203,영어회화,d,영어회화_d_1,assigned
20203,20203,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20203,20203,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20204,20204,확률과 통계,h,확률과 통계_h_1,assigned
20204,20204,정치와 법,f,정치와 법_f_1,assigned
20204,20204,한국지리,e,한국지리_e_1,assigned
20204,20204,언어와 매체,g,언어와 매체_g_1,assigned
20204,20204,동아시아사,c,동아시아사_c_1,assigned
20204,20204,영어회화,a,영어회화_a_1,assigned
20204,20204,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20204,20204,미적분,d,미적분_d_1,assigned
20205,20205,확률과 통계,c,확률과 통계_c_1,assigned
20205,20205,정치와 법,h,정치와 법_h_1,assigned
20205,20205,한국지리,g,한국지리_g_1,assigned
20205,20205,언어와 매체,b,언어와 매체_b_1,assigned
20205,20205,윤리와 사상,e,윤리와 사상_e_1,assigned
20205,20205,화법과 작문,a,화법과 작문_a_1,assigned
20205,20205,동아시아사,d,동아시아사_d_1,assigned
20205,20205,영어독해와 작문,f,영어독해와 작문_f_1,assigned
20206,20206,확률과 통계,e,확률과 통계_e_1,assigned
20206,20206,정치와 법,d,정치와 법_d_1,assigned
20206,20206,한국지리,h,한국지리_h_1,assigned
20206,20206,언어와 매체,g,언어와 매체_g_1,assigned
20206,20206,윤리와 사상,f,윤리와 사상_f_1,assigned
20206,20206,화법과 작문,b,화법과 작문_b_1,assigned
20206,20206,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20206,20206,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20207,20207,확률과 통계,g,확률과 통계_g_1,assigned
20207,20207,정치와 법,d,정치와 법_d_1,assigned
20207,20207,한국지리,h,한국지리_h_1,assigned
20207,20207,언어와 매체,f,언어와 매체_f_1,assigned
20207,20207,화법과 작문,e,화법과 작문_e_1,assigned
20207,20207,동아시아사,a,동아시아사_a_1,assigned
20207,20207,영어회화,b,영어회화_b_1,assigned
20207,20207,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20208,20208,확률과 통계,h,확률과 통계_h_1,assigned
20208,20208,정치와 법,d,정치와 법_d_1,assigned
20208,20208,언어와 매체,g,언어와 매체_g_1,assigned
20208,20208,윤리와 사상,f,윤리와 사상_f_1,assigned
20208,20208,화법과 작문,e,화법과 작문_e_1,assigned
20208,20208,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20208,20208,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20208,20208,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20209,20209,확률과 통계,h,확률과 통계_h_1,assigned
20209,20209,정치와 법,d,정치와 법_d_1,assigned
20209,20209,한국지리,g,한국지리_g_1,assigned
20209,20209,언어와 매체,e,언어와 매체_e_1,assigned
20209,20209,윤리와 사상,f,윤리와 사상_f_1,assigned
20209,20209,화법과 작문,a,화법과 작문_a_1,assigned
20209,20209,영어회화,b,영어회화_b_1,assigned
20209,20209,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20210,20210,확률과 통계,e,확률과 통계_e_1,assigned
20210,20210,정치와 법,d,정치와 법_d_1,assigned
20210,20210,한국지리,g,한국지리_g_1,assigned
20210,20210,윤리와 사상,f,윤리와 사상_f_1,assigned
20210,20210,화법과 작문,b,화법과 작문_b_1,assigned
20210,20210,동아시아사,a,동아시아사_a_1,assigned
20210,20210,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20210,20210,지구과학Ⅱ,h,지구과학Ⅱ_h_1,assigned
20211,20211,확률과 통계,g,확률과 통계_g_1,assigned
20211,20211,정치와 법,h,정치와 법_h_1,assigned
20211,20211,한국지리,e,한국지리_e_1,assigned
20211,20211,언어와 매체,f,언어와 매체_f_1,assigned
20211,20211,동아시아사,c,동아시아사_c_1,assigned
20211,20211,영어회화,d,영어회화_d_1,assigned
20211,20211,영어독해와 작문,b,영어독해와 작문_b_1,assigned
20211,20211,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20212,20212,정치와 법,h,정치와 법_h_1,assigned
20212,20212,한국지리,e,한국지리_e_1,assigned
20212,20212,언어와 매체,g,언어와 매체_g_1,assigned
20212,20212,윤리와 사상,f,윤리와 사상_f_1,assigned
20212,20212,화법과 작문,b,화법과 작문_b_1,assigned
20212,20212,동아시아사,d,동아시아사_d_1,assigned
20212,20212,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20212,20212,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20213,20213,확률과 통계,e,확률과 통계_e_1,assigned
20213,20213,정치와 법,d,정치와 법_d_1,assigned
20213,20213,한국지리,h,한국지리_h_1,assigned
20213,20213,언어와 매체,g,언어와 매체_g_1,assigned
20213,20213,윤리와 사상,f,윤리와 사상_f_1,assigned
20213,20213,동아시아사,c,동아시아사_c_1,assigned
20213,20213,영어회화,a,영어회화_a_1,assigned
20213,20213,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20214,20214,확률과 통계,c,확률과 통계_c_1,assigned
20214,20214,정치와 법,g,정치와 법_g_1,assigned
20214,20214,한국지리,h,한국지리_h_1,assigned
20214,20214,언어와 매체,e,언어와 매체_e_1,assigned
20214,20214,화법과 작문,b,화법과 작문_b_1,assigned
20214,20214,동아시아사,d,동아시아사_d_1,assigned
20214,20214,영어독해와 작문,f,영어독해와 작문_f_1,assigned
20214,20214,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20215,20215,확률과 통계,e,확률과 통계_e_1,assigned
20215,20215,정치와 법,d,정치와 법_d_1,assigned
20215,20215,언어와 매체,g,언어와 매체_g_1,assigned
20215,20215,영어독해와 작문,f,영어독해와 작문_f_1,assigned
20215,20215,지구과학Ⅱ,c,지구과학Ⅱ_c_1,assigned
20215,20215,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20215,20215,미적분,a,미적분_a_1,assigned
20215,20215,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20216,20216,정치와 법,h,정치와 법_h_1,assigned
20216,20216,한국지리,g,한국지리_g_1,assigned
20216,20216,언어와 매체,f,언어와 매체_f_1,assigned
20216,20216,윤리와 사상,e,윤리와 사상_e_1,assigned
20216,20216,동아시아사,a,동아시아사_a_1,assigned
20216,20216,영어회화,d,영어회화_d_1,assigned
20216,20216,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20216,20216,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20217,20217,확률과 통계,h,확률과 통계_h_1,assigned
20217,20217,정치와 법,g,정치와 법_g_1,assigned
20217,20217,한국지리,e,한국지리_e_1,assigned
20217,20217,언어와 매체,f,언어와 매체_f_1,assigned
20217,20217,화법과 작문,a,화법과 작문_a_1,assigned
20217,20217,영어회화,d,영어회화_d_1,assigned
20217,20217,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20217,20217,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20218,20218,확률과 통계,e,확률과 통계_e_1,assigned
20218,20218,정치와 법,h,정치와 법_h_1,assigned
20218,20218,한국지리,g,한국지리_g_1,assigned
20218,20218,윤리와 사상,f,윤리와 사상_f_1,assigned
20218,20218,화법과 작문,b,화법과 작문_b_1,assigned
20218,20218,동아시아사,a,동아시아사_a_1,assigned
20218,20218,영어회화,d,영어회화_d_1,assigned
20218,20218,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20219,20219,확률과 통계,g,확률과 통계_g_1,assigned
20219,20219,정치와 법,d,정치와 법_d_1,assigned
20219,20219,한국지리,h,한국지리_h_1,assigned
20219,20219,윤리와 사상,f,윤리와 사상_f_1,assigned
20219,20219,화법과 작문,e,화법과 작문_e_1,assigned
20219,20219,동아시아사,a,동아시아사_a_1,assigned
20219,20219,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20219,20219,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20221,20221,정치와 법,h,정치와 법_h_1,assigned
20221,20221,한국지리,g,한국지리_g_1,assigned
20221,20221,언어와 매체,f,언어와 매체_f_1,assigned
20221,20221,윤리와 사상,e,윤리와 사상_e_1,assigned
20221,20221,동아시아사,c,동아시아사_c_1,assigned
20221,20221,영어회화,a,영어회화_a_1,assigned
20221,20221,영어독해와 작문,b,영어독해와 작문_b_1,assigned
20221,20221,미적분,d,미적분_d_1,assigned
20222,20222,확률과 통계,c,확률과 통계_c_1,assigned
20222,20222,정치와 법,g,정치와 법_g_1,assigned
20222,20222,한국지리,h,한국지리_h_1,assigned
20222,20222,언어와 매체,e,언어와 매체_e_1,assigned
20222,20222,윤리와 사상,f,윤리와 사상_f_1,assigned
20222,20222,동아시아사,d,동아시아사_d_1,assigned
20222,20222,영어회화,b,영어회화_b_1,assigned
20222,20222,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20223,20223,확률과 통계,h,확률과 통계_h_1,assigned
20223,20223,정치와 법,f,정치와 법_f_1,assigned
20223,20223,한국지리,g,한국지리_g_1,assigned
20223,20223,화법과 작문,e,화법과 작문_e_1,assigned
20223,20223,동아시아사,c,동아시아사_c_1,assigned
20223,20223,영어회화,d,영어회화_d_1,assigned
20223,20223,영어독해와 작문,b,영어독해와 작문_b_1,assigned
20223,20223,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20224,20224,확률과 통계,e,확률과 통계_e_1,assigned
20224,20224,정치와 법,g,정치와 법_g_1,assigned
20224,20224,한국지리,f,한국지리_f_1,assigned
20224,20224,언어와 매체,b,언어와 매체_b_1,assigned
20224,20224,윤리와 사상,d,윤리와 사상_d_1,assigned
20224,20224,동아시아사,a,동아시아사_a_1,assigned
20224,20224,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20224,20224,지구과학Ⅱ,h,지구과학Ⅱ_h_1,assigned
20225,20225,확률과 통계,e,확률과 통계_e_1,assigned
20225,20225,정치와 법,d,정치와 법_d_1,assigned
20225,20225,언어와 매체,f,언어와 매체_f_1,assigned
20225,20225,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20225,20225,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20225,20225,미적분,a,미적분_a_1,assigned
20225,20225,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20225,20225,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20226,20226,확률과 통계,e,확률과 통계_e_1,assigned
20226,20226,한국지리,f,한국지리_f_1,assigned
20226,20226,화법과 작문,a,화법과 작문_a_1,assigned
20226,20226,영어회화,b,영어회화_b_1,assigned
20226,20226,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20226,20226,미적분,d,미적분_d_1,assigned
20226,20226,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20226,20226,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20227,20227,확률과 통계,e,확률과 통계_e_1,assigned
20227,20227,정치와 법,d,정치와 법_d_1,assigned
20227,20227,한국지리,g,한국지리_g_1,assigned
20227,20227,언어와 매체,b,언어와 매체_b_1,assigned
20227,20227,윤리와 사상,f,윤리와 사상_f_1,assigned
20227,20227,화법과 작문,a,화법과 작문_a_1,assigned
20227,20227,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20227,20227,지구과학Ⅱ,h,지구과학Ⅱ_h_1,assigned
20301,20301,확률과 통계,e,확률과 통계_e_1,assigned
20301,20301,정치와 법,d,정치와 법_d_1,assigned
20301,20301,한국지리,h,한국지리_h_1,assigned
20301,20301,언어와 매체,g,언어와 매체_g_1,assigned
20301,20301,화법과 작문,b,화법과 작문_b_1,assigned
20301,20301,동아시아사,a,동아시아사_a_1,assigned
20301,20301,영어독해와 작문,f,영어독해와 작문_f_1,assigned
20301,20301,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20302,20302,확률과 통계,e,확률과 통계_e_1,assigned
20302,20302,정치와 법,d,정치와 법_d_1,assigned
20302,20302,한국지리,f,한국지리_f_1,assigned
20302,20302,언어와 매체,b,언어와 매체_b_1,assigned
20302,20302,지구과학Ⅱ,c,지구과학Ⅱ_c_1,assigned
20302,20302,미적분,a,미적분_a_1,assigned
20302,20302,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20302,20302,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20303,20303,확률과 통계,g,확률과 통계_g_1,assigned
20303,20303,정치와 법,f,정치와 법_f_1,assigned
20303,20303,한국지리,h,한국지리_h_1,assigned
20303,20303,언어와 매체,e,언어와 매체_e_1,assigned
20303,20303,화법과 작문,a,화법과 작문_a_1,assigned
20303,20303,동아시아사,d,동아시아사_d_1,assigned
20303,20303,영어회화,b,영어회화_b_1,assigned
20303,20303,지구과학Ⅱ,c,지구과학Ⅱ_c_1,assigned
20304,20304,확률과 통계,h,확률과 통계_h_1,assigned
20304,20304,정치와 법,f,정치와 법_f_1,assigned
20304,20304,한국지리,e,한국지리_e_1,assigned
20304,20304,윤리와 사상,d,윤리와 사상_d_1,assigned
20304,20304,동아시아사,c,동아시아사_c_1,assigned
20304,20304,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20304,20304,미적분,a,미적분_a_1,assigned
20304,20304,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20305,20305,확률과 통계,c,확률과 통계_c_1,assigned
20305,20305,한국지리,h,한국지리_h_1,assigned
20305,20305,언어와 매체,g,언어와 매체_g_1,assigned
20305,20305,윤리와 사상,f,윤리와 사상_f_1,assigned
20305,20305,화법과 작문,e,화법과 작문_e_1,assigned
20305,20305,동아시아사,d,동아시아사_d_1,assigned
20305,20305,영어회화,b,영어회화_b_1,assigned
20305,20305,지구과학Ⅱ,a,지구과학Ⅱ_a_1,assigned
20306,20306,확률과 통계,g,확률과 통계_g_1,assigned
20306,20306,정치와 법,d,정치와 법_d_1,assigned
20306,20306,한국지리,h,한국지리_h_1,assigned
20306,20306,언어와 매체,f,언어와 매체_f_1,assigned
20306,20306,화법과 작문,e,화법과 작문_e_1,assigned
20306,20306,동아시아사,a,동아시아사_a_1,assigned
20306,20306,영어회화,b,영어회화_b_1,assigned
20306,20306,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20307,20307,확률과 통계,e,확률과 통계_e_1,assigned
20307,20307,언어와 매체,f,언어와 매체_f_1,assigned
20307,20307,윤리와 사상,d,윤리와 사상_d_1,assigned
20307,20307,영어독해와 작문,c,영어독해와 작문_c_1,assigned
20307,20307,생명과학Ⅱ,b,생명과학Ⅱ_b_1,assigned
20307,20307,미적분,a,미적분_a_1,assigned
20307,20307,화학Ⅱ,h,화학Ⅱ_h_1,assigned
20307,20307,물리학Ⅱ,g,물리학Ⅱ_g_1,assigned
20308,20308,확률과 통계,g,확률과 통계_g_1,assigned
20308,20308,정치와 법,h,정치와 법_h_1,assigned
20308,20308,언어와 매체,e,언어와 매체_e_1,assigned
20308,20308,윤리와 사상,f,윤리와 사상_f_1,assigned
20308,20308,화법과 작문,b,화법과 작문_b_1,assigned
20308,20308,영어회화,a,영어회화_a_1,assigned
20308,20308,생명과학Ⅱ,c,생명과학Ⅱ_c_1,assigned
20308,20308,미적분,d,미적분_d_1,assigned
20309,20309,확률과 통계,g,확률과 통계_g_1,assigned
20309,20309,정치와 법,h,정치와 법_h_1,assigned
20309,20309,언어와 매체,f,언어와 매체_f_1,assigned
20309,20309,윤리와 사상,e,윤리와 사상_e_1,assigned
